sentiment,text
neg,คนไทยไม่ได้แดกหญ้าครับ >>> ประชาธิปัตย์ โต้เพื่อไทย ปมเป่านกหวีด ล้มรัฐบาลเลือกตั้ง โวยขุดความเท็จใส่ร้าย!
neg,แค้นอีโรงบาลพญาไท 1 เอาแมคโดนัลด์ออกไปทำม้ายยยยยย อยากเปลี่ยนที่อ่านนส.ก็เปลี่ยนไม่ได้ เพราะปกติก็ไปแค่แมค
neg,ดูจากราคา มันก็โคตรแพงจริงๆแหละครับ อย่ามาแก้ตัวเลย...เบียร์ช้างขวดละ 120...น้ำเปล่า 50 ทุกอย่างเหมือนจะx2
neg,แต่ถ้าเรื่องการซึมซับ เราชอบลอรีเอะซูเปอร์อัลตร้าสลิมกลิ่นซากุระมากกว่า ถึงกาวจะไม่เหนียวเท่าก็เถอะ 😂😂😂
neg,เทคนิคการหาเสียง เหมือนตอนปราศัยใหญ่ราชมังฯ จนป่านนี้กองทุนน้ำมันยังอยู่ รถไฟฟ้าก็ไม่เคยราคา 20 บาทตลอดสาย
neg,นิสสันถ้ามีของในสต็อกสั่งวันนี้พรุ่งนี้ได้ของครับ ถ้าเป็นโชว์รูมในเขตกรุงเทพบางทีสั่งเช้าบ่ายมาถึงแล้วก็มี
neg,เบียร์ช้างชิบหายอะไร 3 ขวด 360 รวยตายห่าแล้ว คนธรรมดาจะไปแดกได้ไหมเนี่ย คนไปเที่ยว เขาไม่ได้รวยหมดทุกคนน่ะ
neg,เป็นห่วงที่บ้านมาก แม่บอกฝนตกตลอดเวลา ได้ยินเสียงสะเทือนไปทั่ว กลางคืนคือน่ากลัวมาก พายุเข้ารอบนี้หนักจริง
neg,โปรสุขนัวท่านก้อน จัดมา สูอย่าเสียเวลา อิ่งอ้อย ประกาศกึ่งราคา เพียงครึ่ง เร็วเร่งงดชม้อย ชะม้ายชายตา 🤫🤫
neg,ไปเชียงใหม่ก็ระวังตัวกันเองนะครับ ต่อให้ขับมาแบบถูกกฏหมายแต่คนเชียงใหม่ขับเส้นทึบเยอะ เนี่ยสังคมเห็นแก่ตัว
neg,ผมว่าคุ้มมากๆคับ ปกติคือผมไม่ชอบToyotaสักรุ่นเลย แต่chrมันโอเคกว่าzsพอสมควรในภาพรวม เพิ่ม2แสน จัดว่าคุ้มฮะ
neg,แพ้ผ้าอนามัยโซฟีอิดอก เหี้ยมาก ผื่นขึ้นตูดแบบบ ไม่โอเคอะมึง จะทาแป้งก็มองไม่เห็น จะวานแฟนทาให้ก็เกรงใจ5555
neg,เรียกไม่ได้ค่ะ สรุปไม่ใช่พยาธิ เนื้อเป็นหนองมาเสิร์ฟลูกค้า ก็ถือว่าไม่ควรค่ะ
neg,เรื่องเหล้าของวันวาน ปล.ขิ่นแม่งอ่อน
neg,ลอรีอัลจะดันรีวิวครีมหนักไปละ รกฟี้ดชห แต่ก่อนที่ทวิตเตอร์ยังไม่มีคนรับรีวิวเยอะขนาดนี้มันสบายตาว่านี้เยอะ
neg,สั่งจอง civic 1.5 rs ไป เดือนกว่าๆแล้ว ยังไม่มีวี่แววว่ารถจะมา 😭😭😭 เซลล์ก็บอกรถผลิตอยู่ ให้ รอ รอ รอ รอ
neg,สิงห์แม่ง ปีที่แล้วช่วงปีใหม่ ออก U-beer ปีนี้แม่งออก snowy weizen โครตตตตดี ตลาดเบียร์แม่งจะได้เปิดกว้างง
